time,{Controller3}.Controller3_1.accdes,{Controller2}.Controller2_1.accdes,{SimpleCar1}.SimpleCar1_1.speed,{SimpleCar1}.SimpleCar1_1.x,{SimpleCar2}.SimpleCar2_1.speed,{SimpleCar2}.SimpleCar2_1.x,{SimpleCar3}.SimpleCar3_1.speed,{SimpleCar3}.SimpleCar3_1.x,{Attack}.Attack_1.output,{LeadCar}.LeadCar_1.accel,{LeadCar}.LeadCar_1.speed,{LeadCar}.LeadCar_1.x,{Controller1}.Controller1_1.accdes
0.0,0.0,0.0,5.0,25.0,5.0,15.0,5.0,5.0,0.0,-0.01,10.0,40.0,0.0
0.1,0.13499999046325684,0.13499999046325684,5.0,25.5,5.0,15.5,5.0,5.5,40.0,0.027692910893753947,9.999,41.0,-2.765000104904175
0.2,0.2212464064359665,-1.228753685951233,4.723499989509582,26.0,5.013499999046326,16.0,5.013499999046326,6.0,41.0,0.06534862343517606,10.001769291089376,41.9999,-1.1662535667419434
0.30000000000000004,-0.4428756535053253,-0.4986257255077362,4.606874632835388,26.472349998950957,4.890624630451203,16.501349999904633,5.035624639689923,6.501349999904633,41.9999,0.10292997598221719,10.008304153432894,43.000076929108936,-1.016548752784729
0.4,-0.10407984256744385,-0.3913264572620392,4.505219757556915,26.933037462234495,4.840762057900429,16.990412462949752,4.99133707433939,7.004912463873625,43.000076929108936,0.1403998802771651,10.018597151031116,44.00090734445222,-0.9293522834777832
0.5,-0.028489839285612106,-0.33965033292770386,4.412284529209137,27.383559437990186,4.801629412174226,17.474488668739795,4.980929090082646,7.5040461713075635,44.00090734445222,0.17772135804827702,10.032637139058833,45.00276705955533,-0.8473467230796814
0.6,0.009234298951923847,-0.2921525835990906,4.327549856901168,27.8247878909111,4.767664378881455,17.954651609957217,4.978080106154085,8.002139080315828,45.00276705955533,0.21485757750286952,10.05040927486366,46.00603077346121,-0.7680954337120056
0.7,0.043561115860939026,-0.24557334184646606,4.250740313529968,28.257542876601217,4.738449120521546,18.431418047845362,4.9790035360492775,8.499947090931236,46.00603077346121,0.251771889675851,10.071895032613948,47.011071700947575,-0.6914311051368713
0.7999999999999999,0.07748088985681534,-0.1997525840997696,4.18159720301628,28.682616907954213,4.713891786336899,18.905262959897517,4.983359647635371,8.997847444536164,47.011071700947575,0.28842786459782566,10.097072221581534,48.01826120420897,-0.6172813177108765
0.8999999999999999,0.11116521805524826,-0.15470296144485474,4.119869071245192,29.10077662825584,4.693916527926922,19.376652138531206,4.991107736621053,9.496183409299702,48.01826120420897,0.32478932724707504,10.125915008041316,49.027968426367124,-0.5455796122550964
0.9999999999999999,0.14458508789539337,-0.11044445633888245,4.065311110019683,29.51276353538036,4.678446231782437,19.846043791323897,5.002224258426577,9.995294182961807,49.027968426367124,0.3608203932499368,10.158393940766024,50.04055992717126,-0.4762622117996216
1.0999999999999999,0.1777014583349228,-0.06699799001216888,4.01768488883972,29.919294646382326,4.667401786148549,20.31388841450214,5.016682767216117,10.495516608804465,50.04055992717126,0.39648550429434953,10.194475980091017,51.05639932124786,-0.4092665910720825
1.2,0.21047373116016388,-0.024381937459111214,3.976758229732512,30.3210631352663,4.660701987147332,20.780628593116997,5.034452913049609,10.997184885526076,51.05639932124786,0.4317494632216135,10.234124530520452,52.07584691925696,-0.34453293681144714
1.3,0.242863267660141,0.017384879291057587,3.942304936051367,30.718738958239552,4.658263793401421,21.24669879183173,5.055500286165626,11.500630176831038,52.07584691925696,0.4665774687617367,10.277299476842613,53.09925937230901,-0.28200268745422363
1.4000000000000001,0.2748327851295471,0.05828496068716049,3.9141046673059448,31.112969451844688,4.660002281330526,21.712525171171873,5.07978661293164,12.0061802054476,53.09925937230901,0.5009351498780872,10.323957223718786,54.12698931999327,-0.2216188609600067
1.5000000000000002,0.30634552240371704,0.09830223023891449,3.891942781209944,31.50437991857528,4.6658307773992425,22.178525399304924,5.107269891444595,12.514158866740765,54.12698931999327,0.5347885996874562,10.374050738706595,55.15938504236515,-0.16332705318927765
1.6000000000000003,0.3373664617538452,0.13742059469223022,3.875610075891016,31.893574196696278,4.675661000423134,22.645108477044847,5.137904443684967,13.024885855885225,55.15938504236515,0.5681044089220584,10.42752959867534,56.19679011623581,-0.1070733591914177
1.7000000000000004,0.3678607940673828,0.17562562227249146,3.8649027399718743,32.28113520428538,4.689403059892357,23.112674577087162,5.171641089860351,13.538676300253723,56.19679011623581,0.6008496989004456,10.484340039567547,57.239543076103345,-0.052806444466114044
1.8000000000000005,0.3977961242198944,0.21290361881256104,3.8596220955252627,32.66762547828257,4.706965622119607,23.581614883076398,5.20842716926709,14.055840409239758,57.239543076103345,0.6329921539747961,10.544425009457592,58.2879770800601,-4.7615086077712476E-4
1.9000000000000006,0.4271402359008789,0.24924130737781525,3.859574480439185,33.05358768783509,4.728255984000863,24.05231144528836,5.248206781689079,14.576683126166468,58.2879770800601,0.6645000534225568,10.607724224855072,59.34241958100586,0.049966514110565186
2.0000000000000004,0.45586228370666504,0.28462687134742737,3.8645711318502416,33.43954513587901,4.753180114738645,24.525137043688446,5.290920805279168,15.101503804335376,59.34241958100586,0.6953423027509679,10.674174230197329,60.40319200349137,0.09856808185577393
2.1000000000000005,0.48393306136131287,0.3190482556819916,3.874427940035819,33.82600224906403,4.781642801873388,25.00045505516231,5.336507033649834,15.630595884863293,60.40319200349137,0.7254884643835718,10.743708460472426,61.4706094265111,0.1453751027584076
